EI_NAME,ENV_NAME,BOOTLOAD,PL_NAME,SRV_NAME,UNT,UNT_IMAGE,COMPUTE_UNIT,Cores,Memory (Gigs),Prod/Dev,EM  Y / N / Retire,Comments
EPMPBC111D02,epm0338,DomU_ol5u8,HYP-NADC-11,srv14202,unit23382,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0339,DomU_ol5u8,HYP-NADC-11,srv10605,unit23383,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0340,DomU_ol5u8,HYP-NADC-11,srv13610,unit23384,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0341,DomU_ol5u8,HYP-NADC-11,srv14002,unit9957,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0342,DomU_ol5u8,HYP-NADC-11,srv14604,unit9958,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0343,DomU_ol5u8,HYP-NADC-11,srv12703,unit23391,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0344,DomU_ol5u8,HYP-NADC-11,srv12703,unit9959,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0345,DomU_ol5u8,HYP-NADC-11,srv10515,unit23397,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0346,DomU_ol5u8,HYP-NADC-11,srv13610,unit23398,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0347,DomU_ol5u8,HYP-NADC-11,srv11613,unit23404,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0348,DomU_ol5u8,HYP-NADC-11,srv11613,unit23405,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0349,DomU_ol5u8,HYP-NADC-11,srv10605,unit23406,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0350,DomU_ol5u8,HYP-NADC-11,srv13610,unit23417,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0351,DomU_ol5u8,HYP-NADC-11,srv13902,unit23418,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0352,DomU_ol5u8,HYP-NADC-11,srv14202,unit23419,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0354,DomU_ol5u8,HYP-NADC-11,srv10515,unit23513,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0355,DomU_ol5u8,HYP-NADC-11,srv14604,unit23514,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0356,DomU_ol5u8,HYP-NADC-11,srv14002,unit23515,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0357,DomU_ol5u8,HYP-NADC-11,srv14002,unit23516,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0358,DomU_ol5u8,HYP-NADC-11,srv13102,unit23517,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0359,DomU_ol5u8,HYP-NADC-11,srv12703,unit23518,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0360,DomU_ol5u8,HYP-NADC-11,srv12703,unit23519,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0361,DomU_ol5u8,HYP-NADC-11,srv10514,unit23520,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0362,DomU_ol5u8,HYP-NADC-11,srv10514,unit23521,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0363,DomU_ol5u8,HYP-NADC-11,srv11613,unit23522,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0364,DomU_ol5u8,HYP-NADC-11,srv11613,unit23523,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0371,DomU_ol5u8,HYP-NADC-11,srv12714,unit9966,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0373,DomU_ol5u8,HYP-NADC-11,srv10514,unit23613,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0375,DomU_ol5u8,HYP-NADC-11,srv12703,unit23621,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0379,DomU_ol5u8,HYP-NADC-11,srv10605,unit9967,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0382,DomU_ol5u8,HYP-NADC-11,srv10515,unit23628,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0383,DomU_ol5u8,HYP-NADC-11,srv11613,unit23629,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0384,DomU_ol5u8,HYP-NADC-11,srv10514,unit23630,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0390,DomU_ol5u8,HYP-NADC-11,srv10520,unit23887,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0391,DomU_ol5u8,HYP-NADC-11,srv13610,unit23895,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0397,DomU_ol5u8,HYP-NADC-11,srv10514,unit24035,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0398,DomU_ol5u8,HYP-NADC-11,srv12703,unit24036,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0399,DomU_ol5u8,HYP-NADC-11,srv12012,unit24037,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0400,DomU_ol5u8,HYP-NADC-11,srv11613,unit24038,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0407,DomU_ol5u8,HYP-NADC-11,srv10520,unit24071,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0409,DomU_ol5u8,HYP-NADC-11,srv13902,unit24136,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0410,DomU_ol5u8,HYP-NADC-11,srv14202,unit24137,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0411,DomU_ol5u8,HYP-NADC-11,srv10605,unit16934,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0412,DomU_ol5u8,HYP-NADC-11,srv12703,unit16935,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0413,DomU_ol5u8,HYP-NADC-11,srv12703,unit16936,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0414,DomU_ol5u8,HYP-NADC-11,srv10520,unit16937,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0418,DomU_ol5u8,HYP-NADC-11,srv12012,unit16941,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0428,DomU_ol5u8,HYP-NADC-11,srv14002,unit20793,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0429,DomU_ol5u8,HYP-NADC-11,srv10520,unit20794,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0430,DomU_ol5u8,HYP-NADC-11,srv11613,unit20795,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02,epm0431,DomU_ol5u8,HYP-NADC-11,srv10514,unit18349,EPMPBC111D02_PBC,24,4,12,Prod,Y,
EPMPBC111D02 Total,,,,,,,,388,1164,,,
EPMPBC111D03,epm0054,apol5u8,TECHBUILD-NADC-01,srv14503,unit23996,EPMPBC111D03_PBC,24,4,12,Dev,N,
EPMPBC111D03,epm0060,apol5u8,TECHBUILD-NADC-01,srv12112,unit23997,EPMPBC111D03_PBC,24,4,12,Dev,N,
EPMPBC111D03 Total,,,,,,,,8,24,,,
EPMSTD111D10,epm0033,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10515,unit4756,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0043,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10515,unit14595,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0059,Windows 2008 R2 Standard (64),HYP-NADC-11,srv13610,unit17180,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0314,Windows 2008 R2 Standard (64),HYP-NADC-11,srv13610,unit23201,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0317,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10515,unit23204,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0374,Windows 2008 R2 Standard (64),HYP-NADC-11,srv13215,unit23620,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0377,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10605,unit23623,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0378,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10520,unit23624,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0394,Windows 2008 R2 Standard (64),HYP-NADC-11,srv14207,unit23947,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0401,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10515,unit23607,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0402,Windows 2008 R2 Standard (64),HYP-NADC-11,srv13102,unit24045,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0403,Windows 2008 R2 Standard (64),HYP-NADC-11,srv13610,unit24046,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0404,Windows 2008 R2 Standard (64),HYP-NADC-11,srv14207,unit24049,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0406,Windows 2008 R2 Standard (64),HYP-NADC-11,srv12703,unit24051,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0432,Windows 2008 R2 Standard (64),HYP-NADC-11,srv10516,unit20801,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10,epm0435,Windows 2008 R2 Standard (64),HYP-NADC-11,srv12012,unit24215,EPMSTD111D10_EPM,48,4,24,Prod,N,Windows no EM
EPMSTD111D10 Total,,,,,,,,64,384,,,
EPMSTD111D11,epm0017,Win2008r2_a,HYP-NADC-11,srv13902,unit24851,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0018,Win2008r2_a,HYP-NADC-11,srv10514,unit24852,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0019,Win2008r2_a,HYP-NADC-11,srv10516,unit24853,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0023,Win2008r2_a,HYP-NADC-11,srv10113,unit24854,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0039,Win2008r2_a,HYP-NADC-11,srv10605,unit17204,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0040,Win2008r2_a,HYP-NADC-11,srv11613,unit24894,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0041,Win2008r2_a,HYP-NADC-11,srv12012,unit4897,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0104,Win2008r2_a,HYP-NADC-11,srv13612,unit5510,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0105,Win2008r2_a,HYP-NADC-11,srv10908,unit5511,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0106,Win2008r2_a,HYP-NADC-11,srv10618,unit5512,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0107,Win2008r2_a,HYP-NADC-11,srv12714,unit5727,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0108,Win2008r2_a,HYP-NADC-11,srv13215,unit5728,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0109,Win2008r2_a,HYP-NADC-11,srv10514,unit5733,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0110,Win2008r2_a,HYP-NADC-11,srv13102,unit5762,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0112,Win2008r2_a,HYP-NADC-11,srv10516,unit5763,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0113,Win2008r2_a,HYP-NADC-11,srv10618,unit5964,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0114,Win2008r2_a,HYP-NADC-11,srv11301,unit5965,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0115,Win2008r2_a,HYP-NADC-11,srv14909,unit5966,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0116,Win2008r2_a,HYP-NADC-11,srv13215,unit5768,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0117,Win2008r2_a,HYP-NADC-11,srv13612,unit5790,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0118,Win2008r2_a,HYP-NADC-11,srv10515,unit6019,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0119,Win2008r2_a,HYP-NADC-11,srv13215,unit6021,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0120,Win2008r2_a,HYP-NADC-11,srv13612,unit6195,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0121,Win2008r2_a,HYP-NADC-11,srv12714,unit6205,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0122,Win2008r2_a,HYP-NADC-11,srv10908,unit6207,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0123,Win2008r2_a,HYP-NADC-11,srv10618,unit6296,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0124,Win2008r2_a,HYP-NADC-11,srv10113,unit6402,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0125,Win2008r2_a,HYP-NADC-11,srv14909,unit7025,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0126,Win2008r2_a,HYP-NADC-11,srv14002,unit7136,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0127,Win2008r2_a,HYP-NADC-11,srv11301,unit7137,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0128,Win2008r2_a,HYP-NADC-11,srv11613,unit7138,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0129,Win2008r2_a,HYP-NADC-11,srv12012,unit7345,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0130,Win2008r2_a,HYP-NADC-11,srv12012,unit14751,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0131,Win2008r2_a,HYP-NADC-11,srv13612,unit14752,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0132,Win2008r2_a,HYP-NADC-11,srv11301,unit15528,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0133,Win2008r2_a,HYP-NADC-11,srv10516,unit15529,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0134,Win2008r2_a,HYP-NADC-11,srv10520,unit15530,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0135,Win2008r2_a,HYP-NADC-11,srv13215,unit15531,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0136,Win2008r2_a,HYP-NADC-11,srv12012,unit15760,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0137,Win2008r2_a,HYP-NADC-11,srv14002,unit15761,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0138,Win2008r2_a,HYP-NADC-11,srv10908,unit15762,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0139,Win2008r2_a,HYP-NADC-11,srv13102,unit15763,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0140,Win2008r2_a,HYP-NADC-11,srv10516,unit16731,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0141,Win2008r2_a,HYP-NADC-11,srv13102,unit16758,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0142,Win2008r2_a,HYP-NADC-11,srv10520,unit17805,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0143,Win2008r2_a,HYP-NADC-11,srv10618,unit17806,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0149,Win2008r2_a,HYP-NADC-11,srv10908,unit18880,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0151,Win2008r2_a,HYP-NADC-11,srv13612,unit19235,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0152,Win2008r2_a,HYP-NADC-11,srv12714,unit19255,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0157,Win2008r2_a,HYP-NADC-11,srv10113,unit20319,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0158,Win2008r2_a,HYP-NADC-11,srv10113,unit20320,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0159,Win2008r2_a,HYP-NADC-11,srv13215,unit20339,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0165,Win2008r2_a,HYP-NADC-11,srv12714,unit0276,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0166,Win2008r2_a,HYP-NADC-11,srv10113,unit0321,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0178,Win2008r2_a,HYP-NADC-11,srv10618,unit0459,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0179,Win2008r2_a,HYP-NADC-11,srv14604,unit0460,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0180,Win2008r2_a,HYP-NADC-11,srv10908,unit0461,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0185,Win2008r2_a,HYP-NADC-11,srv10113,unit0468,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0186,Win2008r2_a,HYP-NADC-11,srv10618,unit0469,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0188,Win2008r2_a,HYP-NADC-11,srv13610,unit1369,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0189,Win2008r2_a,HYP-NADC-11,srv10605,unit1385,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0190,Win2008r2_a,FUSION-NADC-12,srv13615,unit1386,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0192,Win2008r2_a,HYP-NADC-11,srv10908,unit1399,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0193,Win2008r2_a,HYP-NADC-11,srv14909,unit1407,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0228,Win2008r2_a,HYP-NADC-11,srv10113,unit3666,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0234,Win2008r2_a,HYP-NADC-11,srv14202,unit3670,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0255,Win2008r2_a,HYP-NADC-11,srv13902,unit3679,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0256,Win2008r2_a,HYP-NADC-11,srv14909,unit3695,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0258,Win2008r2_a,HYP-NADC-11,srv11301,unit3696,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0288,Win2008r2_a,HYP-NADC-11,srv12703,unit9899,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0389,Win2008r2_a,HYP-NADC-11,srv12012,unit18971,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0420,Win2008r2_a,HYP-NADC-11,srv11301,unit18986,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11,epm0423,Win2008r2_a,HYP-NADC-11,srv13102,unit19646,EPMSTD111D11_EPM,64,6,32,Prod,N,Windows no EM
EPMSTD111D11 Total,,,,,,,,438,2336,,,
EPMSTD111D12,epm0144,Win2008r2_a,TECHBUILD-NADC-01,srv10915,unit18735,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0145,Win2008r2_a,TECHBUILD-NADC-01,srv10915,unit18736,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0150,Win2008r2_a,TECHBUILD-NADC-01,srv12302,unit18881,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0153,Win2008r2_a,TECHBUILD-NADC-01,srv12112,unit19966,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0154,Win2008r2_a,TECHBUILD-NADC-01,srv17832,unit20311,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0155,Win2008r2_a,TECHBUILD-NADC-01,srv12302,unit20313,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0156,Win2008r2_a,TECHBUILD-NADC-01,srv10915,unit20314,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0160,Win2008r2_a,TECHBUILD-NADC-01,srv17930,unit20341,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0161,Win2008r2_a,TECHBUILD-NADC-01,srv12302,unit20342,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12,epm0162,Win2008r2_a,TECHBUILD-NADC-01,srv14508,unit20433,EPMSTD111D12_EPM,64,6,32,Dev,N,Windows no EM
EPMSTD111D12 Total,,,,,,,,60,320,,,
IDMOMS112D02,idm0003,apol5u8,TECHPROD-NADC-01,srv14408,unit20814,IDMOMS112D02_WCS,48,4,24,Dev,N,Used as Test/Dev
IDMOMS112D02 Total,,,,,,,,4,24,,,
IDMSOD111D06,idm0001,apol6u4,TECHBUILD-NADC-01,srv17832,unit20763,IDMSOD111D06_IAM,48,4,24,Dev,N,
